Mention ID,Turn,GROUP A - Total nodes,GROUP A - Total edges,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average closeness,GROUP A - Average degree connectivity,GROUP A - Average assortativity,GROUP A - Average node connectivity,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Sparseness,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Average population,GROUP B - Attribute richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP C - Total triples,GROUP C - Total world instances,GROUP C - Total claims,GROUP C - Total perspectives,GROUP C - Total mentions,GROUP C - Total conflicts,GROUP C - Total sources,GROUP C - Total interactions,GROUP C - Total utterances,GROUP C - Ratio claim to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio perspectives to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio conflicts to claims,GROUP C - Average perspectives per claim,GROUP C - Average mentions per claim,GROUP C - Average turns per interaction,GROUP C - Average claims per source,GROUP C - Average perspectives per source
10,10,3072.0,8420.0,5.481770833333333,0.0017850116682948008,0.0018734583891908344,0.9124729417233318,-0.13064458701423196,0.0,3.0,-0.13064458701423196,10.183235956365651,9.022801489291492,0.0008911556667751736,293.0,274.0,4.969283276450512,0.1386861313868613,0.309255079006772,3138.0,8420.0,12.0,12.0,10.0,11.0,0.0,2.0,0.0,11.0,0.0014251781472684087,0.0011876484560570072,0.0,0.8333333333333334,0.9166666666666666,0.0,1.0,1.1,11.0,10.0,10.0
11,11,3086.0,8459.0,5.482177576150357,0.001777042974440958,0.0019040811815239447,0.9169776628160291,-0.13217503755046986,0.0,3.0,-0.13217503755046986,10.191755018176785,9.061440869666397,0.0008871835215085039,293.0,274.0,5.006825938566553,0.1386861313868613,0.309255079006772,3169.0,8459.0,13.0,13.0,11.0,12.0,0.0,2.0,0.0,12.0,0.001536824683768767,0.0013003901170351106,0.0,0.8461538461538461,0.9230769230769231,0.0,1.0,1.0909090909090908,12.0,11.0,11.0
12,12,3100.0,8498.0,5.48258064516129,0.0017691450936306193,0.00193747181541523,0.9215197879481062,-0.13376614832406541,0.0,3.0,-0.13376614832406541,10.200059456739279,9.099831582071696,0.0008832466181061395,293.0,274.0,5.044368600682594,0.1386861313868613,0.309255079006772,3200.0,8498.0,14.0,14.0,12.0,13.0,0.0,2.0,0.0,13.0,0.0016474464579901153,0.0014120969639915275,0.0,0.8571428571428571,0.9285714285714286,0.0,1.0,1.0833333333333333,13.0,12.0,12.0
13,13,3112.0,8534.0,5.484575835475578,0.001762962338629244,0.0019704048977865134,0.92648009687461,-0.13585093540337068,0.0,3.0,-0.13585093540337068,10.206701944921182,9.132549860151755,0.0008801653438716371,293.0,274.0,5.075085324232082,0.1386861313868613,0.309255079006772,3228.0,8534.0,14.0,15.0,13.0,14.0,0.0,2.0,0.0,14.0,0.0017576751816264355,0.0015233184907429108,0.0,0.8666666666666667,0.9333333333333333,0.0,1.0,1.0769230769230769,14.0,13.0,13.0
14,14,3120.0,8561.0,5.487820512820512,0.0017594807671755415,0.0019866364067799677,0.9294542852157016,-0.13808232876319682,0.0,3.0,-0.13808232876319682,10.211164009047978,9.150397446253631,0.0008783284023668639,293.0,274.0,5.09556313993174,0.1386861313868613,0.309255079006772,3250.0,8561.0,14.0,15.0,13.0,15.0,0.0,2.0,0.0,15.0,0.0017521317603083752,0.0015185141922672584,0.0,0.8666666666666667,1.0,0.0,1.0,1.1538461538461537,15.0,13.0,13.0
15,15,3127.0,8587.0,5.49216501439079,0.0017569305868172713,0.0020028498660680247,0.9327459302872809,-0.1400141018697539,0.0,3.0,-0.1400141018697539,10.215346505894043,9.165889917712041,0.0008770594047184283,293.0,274.0,5.1160409556314,0.1386861313868613,0.309255079006772,3271.0,8587.0,14.0,15.0,13.0,16.0,0.0,2.0,0.0,16.0,0.0017468265983463375,0.0015139163852334926,0.0,0.8666666666666667,1.0666666666666667,0.0,1.0,1.2307692307692308,16.0,13.0,13.0
16,16,3139.0,8624.0,5.4947435489009235,0.0017510336357236848,0.0020347279219069584,0.9369771066026455,-0.14172083729306187,0.0,3.0,-0.14172083729306187,10.222167233668022,9.195001514045291,0.000874121527148055,293.0,274.0,5.146757679180888,0.1386861313868613,0.309255079006772,3300.0,8624.0,14.0,16.0,14.0,17.0,0.0,2.0,0.0,17.0,0.0018552875695732839,0.0016233766233766235,0.0,0.875,1.0625,0.0,1.0,1.2142857142857142,17.0,14.0,14.0
17,17,3153.0,8663.0,5.495084046939422,0.0017433642280899183,0.0020777080189278777,0.9418550489458191,-0.14285637503238213,0.0,3.0,-0.14285637503238213,10.229851559493017,9.23074039827798,0.0008702991698661629,293.0,274.0,5.184300341296928,0.1386861313868613,0.309255079006772,3331.0,8663.0,15.0,17.0,15.0,18.0,0.0,2.0,0.0,18.0,0.001962368694447651,0.0017315017892185155,0.0,0.8823529411764706,1.0588235294117647,0.0,1.0,1.2,18.0,15.0,15.0
18,18,3167.0,8702.0,5.495421534575308,0.0017357616975916953,0.0021204114419106092,0.9467378718188852,-0.14381462579310522,0.0,3.0,-0.14381462579310522,10.237241625585995,9.263786653163523,0.0008665100879979828,293.0,274.0,5.221843003412969,0.1386861313868613,0.309255079006772,3362.0,8702.0,16.0,18.0,16.0,19.0,0.0,2.0,0.0,19.0,0.002068490002298322,0.0018386577798207308,0.0,0.8888888888888888,1.0555555555555556,0.0,1.0,1.1875,19.0,16.0,16.0
19,19,3181.0,8741.0,5.495756051556114,0.0017282251734453192,0.002167288977546553,0.9526585114058475,-0.14449318877198095,0.0,3.0,-0.14449318877198095,10.244648134890388,9.297389912948233,0.0008627538490137281,293.0,274.0,5.2593856655290105,0.1386861313868613,0.309255079006772,3393.0,8741.0,17.0,19.0,17.0,20.0,0.0,2.0,0.0,20.0,0.002173664340464478,0.0019448575677840064,0.0,0.8947368421052632,1.0526315789473684,0.0,1.0,1.1764705882352942,20.0,17.0,17.0
